"Sample IDs","Tissue","Dilutions","MPR","MS","TtT","RAF","Assay","crossed"
"P",NA,-3,8.79800853485064,3.6036036,7.81160572337043,0.128014653505648,"Nano-QuIC",TRUE
"1944","RPLN",-2,14.0330188679245,5.66666666666667,11.7989130434783,0.0847535697835099,"Nano-QuIC",TRUE
"Y-18","RPLN",-2,8.28483920367534,1.63757066666667,17.2103174603175,0.0581046806548305,"Nano-QuIC",TRUE
"1905","RPLN",-2,10.4021909233177,4.22117893333333,11.0405701754386,0.0905750322772867,"Nano-QuIC",TRUE
"B-167","RPLN",-2,11.5414110429448,2.95092026666667,15.6696428571429,0.0638176638176638,"Nano-QuIC",TRUE
"B-227","RPLN",-2,5.83219178082192,1.60958933333333,22.88,0.0437062937062937,"Nano-QuIC",TRUE
"1904","RPLN",-2,11.0565428109855,3.274098,10.1259259259259,0.0987564008778347,"Nano-QuIC",TRUE
"1943","RPLN",-2,4.06749555950266,1.612788,30.1428571428571,0.033175355450237,"Nano-QuIC",TRUE
"O-39","RPLN",-2,13.8584392014519,4.48396853333333,10.3529411764706,0.0965909090909091,"Nano-QuIC",TRUE
"N",NA,-3,2.72941176470588,1.4,23.2222222222222,0.0430622009569378,"Nano-QuIC",TRUE
"1944","RPLN",-3,8.65912762520194,3.97630586666667,6.80957446808511,0.146852054366505,"Nano-QuIC",TRUE
"Y-18","RPLN",-3,12.4710743801653,3.72672173333333,7.64326923076923,0.130834067178261,"Nano-QuIC",TRUE
"1905","RPLN",-3,12.1503267973856,3.66666666666667,5.58545454545455,0.179036458333333,"Nano-QuIC",TRUE
"B-167","RPLN",-3,9.42356687898089,4.22293,6.59758364312268,0.151570643752641,"Nano-QuIC",TRUE
"B-227","RPLN",-3,3.38512396694215,1.529476,15.7090909090909,0.0636574074074074,"Nano-QuIC",TRUE
"1904","RPLN",-3,11.5660377358491,3.73241853333333,7.42578125,0.134665965281431,"Nano-QuIC",TRUE
"1943","RPLN",-3,11.4481605351171,3.8394648,7.50679012345679,0.133212729216347,"Nano-QuIC",TRUE
"O-39","RPLN",-3,11.0442930153322,3.8841568,7.82658450704225,0.127769654707007,"Nano-QuIC",TRUE
"N",NA,-3,2.65606936416185,1.3237,19.7232142857143,0.050701674966048,"Nano-QuIC",TRUE
"1944","RPLN",-3,11.5505617977528,4.4280364,6.89832089552239,0.144962812711291,"Nano-QuIC",TRUE
"Y-18","RPLN",-3,13.0758064516129,3.07957,9.93069306930693,0.100697906281157,"Nano-QuIC",TRUE
"1905","RPLN",-3,10.0901898734177,3.95569613333333,7.1525641025641,0.139810001792436,"Nano-QuIC",TRUE
"B-167","RPLN",-3,11.4546875,3.9,8.1728624535316,0.122356151921765,"Nano-QuIC",TRUE
"B-227","RPLN",-3,3.08319738988581,1.36596,18.1764705882353,0.0550161812297735,"Nano-QuIC",TRUE
"1904","RPLN",-3,10.7651757188498,3.9233228,7.78023598820059,0.128530805687204,"Nano-QuIC",TRUE
"1943","RPLN",-3,11.7783333333333,4.0888888,8.67011278195489,0.115338753387534,"Nano-QuIC",TRUE
"O-39","RPLN",-3,9.38593481989708,4.098342,7.03846153846154,0.14207650273224,"Nano-QuIC",TRUE
"N",NA,-3,2.65676077265973,1.317484,24.1621621621622,0.0413870246085011,"Nano-QuIC",TRUE
"1944","RPLN",-3,11.1414309484193,5.31558506666667,6.60812356979405,0.151328889273656,"Nano-QuIC",TRUE
"Y-18","RPLN",-3,9.5142378559464,3.6649916,10.2648698884758,0.0974196468990493,"Nano-QuIC",TRUE
"1905","RPLN",-3,11.1551155115512,3.73817373333333,6.545,0.152788388082506,"Nano-QuIC",TRUE
"B-167","RPLN",-3,11.9486356340289,3.59764573333333,8.46230158730159,0.118171160609613,"Nano-QuIC",TRUE
"B-227","RPLN",-3,3.1227495908347,1.55155466666667,19.4928571428571,0.0513008427995603,"Nano-QuIC",TRUE
"1904","RPLN",-3,11.4189852700491,4.2073104,9.46618357487923,0.105639193671855,"Nano-QuIC",TRUE
"1943","RPLN",-3,11.6220338983051,3.89830506666667,8.54928571428571,0.11696883616008,"Nano-QuIC",TRUE
"O-39","RPLN",-3,11.6243567753002,3.93596346666667,7.00899742930591,0.142673757564643,"Nano-QuIC",TRUE
"N",NA,-3,2.58635703918723,1.17852,24.0901162790698,0.0415108000482684,"Nano-QuIC",TRUE
"1944","RPLN",-3,11.8418451400329,3.54750133333333,6.35817307692308,0.157277882797732,"Nano-QuIC",TRUE
"Y-18","RPLN",-3,12.4535073409462,3.07558453333333,8.67268041237113,0.115304606240713,"Nano-QuIC",TRUE
"1905","RPLN",-3,9.62578616352201,3.9056604,5.90508474576271,0.169345579793341,"Nano-QuIC",TRUE
"B-167","RPLN",-3,8.8125,3.3375,7.35897435897436,0.13588850174216,"Nano-QuIC",TRUE
"B-227","RPLN",-3,3.03639514731369,1.44887333333333,17.5384615384615,0.0570175438596491,"Nano-QuIC",TRUE
"1904","RPLN",-3,12.2088815789474,3.94517546666667,7.0875,0.141093474426808,"Nano-QuIC",TRUE
"1943","RPLN",-3,11.8773747841105,4.16119746666667,8.99031007751938,0.111230868721707,"Nano-QuIC",TRUE
"O-39","RPLN",-3,12.4141592920354,4.278466,7.8459595959596,0.127454135822337,"Nano-QuIC",TRUE
"P",NA,-3,7.70065789473684,3.7017544,10.5381040892193,0.0948937296057853,"RT-QuIC",TRUE
"O-39","OBEX",-3,19.7006802721088,9.14739226666667,5.81306306306306,0.172026346377373,"RT-QuIC",TRUE
"1904","OBEX",-3,1.04230769230769,0.564102666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1944","OBEX",-3,13.1840277777778,5.22222226666667,17.219512195122,0.0580736543909348,"RT-QuIC",TRUE
"Y-18","OBEX",-3,23.2682926829268,10.6434378666667,17.5243902439024,0.0570633263743911,"RT-QuIC",TRUE
"B-167","OBEX",-3,18.7748344370861,10.5253864,9.99734042553191,0.100026602819899,"RT-QuIC",TRUE
"B-112","OBEX",-3,1.04074074074074,0.612345466666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1942","OBEX",-3,1.0532319391635,0.608365333333333,72,0.0138888888888889,"RT-QuIC",FALSE
"B-227","OBEX",-3,1.08333333333333,0.613756,72,0.0138888888888889,"RT-QuIC",FALSE
"1901","OBEX",-3,1.04072398190045,0.4947212,72,0.0138888888888889,"RT-QuIC",FALSE
"1945","OBEX",-3,11.0547945205479,7.05479453333333,11.520202020202,0.0868040333187199,"RT-QuIC",TRUE
"B-166","OBEX",-3,28.6266233766234,23.6753246666667,5.92987804878049,0.168637532133676,"RT-QuIC",TRUE
"P",NA,-3,10.0806451612903,5.81075266666667,7.4510582010582,0.134209124800284,"RT-QuIC",TRUE
"O-39","OBEX",-3,15.2385620915033,7.07189533333333,4.00382262996942,0.249761313729234,"RT-QuIC",TRUE
"1904","OBEX",-3,1.08301886792453,0.7597488,72,0.0138888888888889,"RT-QuIC",FALSE
"1944","OBEX",-3,13.0594795539033,9.39281293333333,14.4342105263158,0.0692798541476755,"RT-QuIC",TRUE
"Y-18","OBEX",-3,32.0300751879699,21.0626566666667,12.6625,0.0789733464955577,"RT-QuIC",TRUE
"B-167","OBEX",-3,24.9967741935484,19.6129032,5.00381679389313,0.199847444698703,"RT-QuIC",TRUE
"B-112","OBEX",-3,1.05860805860806,0.742369333333333,72,0.0138888888888889,"RT-QuIC",FALSE
"1942","OBEX",-3,1.05514705882353,0.6764712,72,0.0138888888888889,"RT-QuIC",FALSE
"B-227","OBEX",-3,1.09737827715356,0.689138666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1901","OBEX",-3,1.02409638554217,0.578313466666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1945","OBEX",-3,39.0192307692308,38.7478632,7.26502732240437,0.137645731477999,"RT-QuIC",TRUE
"B-166","OBEX",-3,24.8965517241379,16.4932078666667,4.07933579335793,0.245137946630484,"RT-QuIC",TRUE
"P",NA,-3,8.37575757575758,3.7131312,14.5775139664804,0.0685988023952096,"RT-QuIC",TRUE
"O-39","OBEX",-3,21.0757097791798,13.6614089333333,3.7401185770751,0.267371202113606,"RT-QuIC",TRUE
"1904","OBEX",-3,1.08518518518519,0.745678666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1944","OBEX",-3,20.7766749379653,10.6699752,12.2458333333333,0.0816604287172508,"RT-QuIC",TRUE
"Y-18","OBEX",-3,23.6078431372549,18.7058822666667,6.76392180094787,0.1478432231224,"RT-QuIC",TRUE
"B-167","OBEX",-3,33.9551282051282,27.119658,4.31190476190476,0.231916068470458,"RT-QuIC",TRUE
"B-112","OBEX",-3,1.09385113268608,0.789644,72,0.0138888888888889,"RT-QuIC",FALSE
"1942","OBEX",-3,1.04593639575972,0.711424933333333,72,0.0138888888888889,"RT-QuIC",FALSE
"B-227","OBEX",-3,1.03225806451613,0.559139866666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1901","OBEX",-3,10.2931034482759,2.43678173333333,24.67,0.0405350628293474,"RT-QuIC",TRUE
"1945","OBEX",-3,32.1168831168831,25.948052,5.33928571428571,0.187290969899666,"RT-QuIC",TRUE
"B-166","OBEX",-3,30.0897435897436,23.0683761333333,4.33187772925764,0.230846774193548,"RT-QuIC",TRUE
"P",NA,-3,10.8737541528239,6.4673312,9.87837837837838,0.101231190150479,"RT-QuIC",TRUE
"O-39","OBEX",-3,17.7809187279152,10.0918728,7.01486013986014,0.142554517133956,"RT-QuIC",TRUE
"1904","OBEX",-3,1,0.500637866666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1944","OBEX",-3,15.9558359621451,7.70136693333333,6.28243243243243,0.159174015917402,"RT-QuIC",TRUE
"Y-18","OBEX",-3,18.859477124183,18.3965141333333,7.35405405405405,0.135979419331128,"RT-QuIC",TRUE
"B-167","OBEX",-3,31.2987012987013,24.6969697333333,4.88020833333333,0.204909284951974,"RT-QuIC",TRUE
"B-112","OBEX",-3,1.00393700787402,0.5249348,72,0.0138888888888889,"RT-QuIC",FALSE
"1942","OBEX",-3,1.05281690140845,0.713614666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"B-227","OBEX",-3,1.07169811320755,0.664150666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1901","OBEX",-3,25.948275862069,10.6091954666667,21.8958333333333,0.0456707897240723,"RT-QuIC",TRUE
"1945","OBEX",-3,35.2655737704918,30.190164,5.5570652173913,0.179951100244499,"RT-QuIC",TRUE
"B-166","OBEX",-3,34.5081967213115,30.3606557333333,5.35714285714286,0.186666666666667,"RT-QuIC",TRUE
"N",NA,-3,1.3731884057971,0.5942032,72,0.0138888888888889,"RT-QuIC",FALSE
"O-39","OBEX",-4,15.9130434782609,11.2801933333333,8.34472049689441,0.119836248604392,"RT-QuIC",TRUE
"1904","OBEX",-4,13.5714285714286,12.8904762666667,5.62878787878788,0.177658142664872,"RT-QuIC",TRUE
"1944","OBEX",-4,14.4236111111111,12.6481481333333,5.2593984962406,0.190135811293781,"RT-QuIC",TRUE
"Y-18","OBEX",-4,14.0795847750865,11.5617070666667,6.07768361581921,0.164536369974436,"RT-QuIC",TRUE
"B-167","OBEX",-4,14.4563758389262,12.4116330666667,5.8781512605042,0.17012151536812,"RT-QuIC",TRUE
"B-112","OBEX",-4,13.6840277777778,10.2731481333333,6.1875,0.161616161616162,"RT-QuIC",TRUE
"1942","OBEX",-4,13.5808580858086,10.8910890666667,4.65096618357488,0.215009088548429,"RT-QuIC",TRUE
"B-227","OBEX",-4,1.23310810810811,0.5585592,72,0.0138888888888889,"RT-QuIC",FALSE
"1901","OBEX",-4,15.573883161512,11.9908361333333,5.34246575342466,0.187179487179487,"RT-QuIC",TRUE
"1945","OBEX",-4,14.1638795986622,10.7424749333333,4.87076271186441,0.205306655067421,"RT-QuIC",TRUE
"B-166","OBEX",-4,14.5379746835443,9.8945148,5.72713414634146,0.174607399520894,"RT-QuIC",TRUE
"N",NA,-3,1.561872909699,0.566332533333333,72,0.0138888888888889,"RT-QuIC",FALSE
"O-39","OBEX",-4,14.4877192982456,9.1555556,7.61095505617978,0.1313895552685,"RT-QuIC",TRUE
"1904","OBEX",-4,13.4051446945338,10.0878885333333,5.6214953271028,0.177888611803824,"RT-QuIC",TRUE
"1944","OBEX",-4,12.35,5.88333333333333,7.746875,0.129084308188786,"RT-QuIC",TRUE
"Y-18","OBEX",-4,13.5410334346505,7.69604866666667,13.6530963302752,0.0732434589055479,"RT-QuIC",TRUE
"B-167","OBEX",-4,13.3367697594502,10.5337916,7.98239436619718,0.125275694750772,"RT-QuIC",TRUE
"B-112","OBEX",-4,13.0679611650485,8.38403453333333,5.31877729257642,0.188013136288998,"RT-QuIC",TRUE
"1942","OBEX",-4,12.2546012269939,6.9529652,5.27505446623094,0.18957150232318,"RT-QuIC",TRUE
"B-227","OBEX",-4,1.24464831804281,0.619776,72,0.0138888888888889,"RT-QuIC",FALSE
"1901","OBEX",-4,13.1198738170347,10.3554153333333,5.33333333333333,0.1875,"RT-QuIC",TRUE
"1945","OBEX",-4,14.9143835616438,11,6.64930555555556,0.150391644908616,"RT-QuIC",TRUE
"B-166","OBEX",-4,13.3047619047619,8.71534386666667,8.15892857142857,0.12256511271613,"RT-QuIC",TRUE
"N",NA,-3,1.21846153846154,0.508718266666667,72,0.0138888888888889,"RT-QuIC",FALSE
"O-39","OBEX",-4,12.483282674772,5.66970613333333,11.0250865051903,0.0907022361710475,"RT-QuIC",TRUE
"1904","OBEX",-4,14.1498257839721,13.0592334666667,5.27228412256267,0.189671113459252,"RT-QuIC",TRUE
"1944","OBEX",-4,12.3962848297214,7.26934986666667,8.11969696969697,0.123157305467438,"RT-QuIC",TRUE
"Y-18","OBEX",-4,9.95238095238095,5.20238093333333,14.0168295331162,0.071342809558852,"RT-QuIC",TRUE
"B-167","OBEX",-4,12.0371517027864,6.32817333333333,11.1634615384615,0.0895779500430663,"RT-QuIC",TRUE
"B-112","OBEX",-4,12.9563862928349,9.25856693333333,4.71933962264151,0.211894052973513,"RT-QuIC",TRUE
"1942","OBEX",-4,13.3941368078176,10.5711182666667,4.91763005780347,0.203349985307082,"RT-QuIC",TRUE
"B-227","OBEX",-4,1.27760252365931,0.6182972,72,0.0138888888888889,"RT-QuIC",FALSE
"1901","OBEX",-4,15.0069444444444,11.4861110666667,5.28179824561404,0.189329458168985,"RT-QuIC",TRUE
"1945","OBEX",-4,14.5015384615385,7.097436,7.87011173184358,0.127062999112689,"RT-QuIC",TRUE
"B-166","OBEX",-4,12.5525525525526,7.15515506666667,7.63455882352941,0.130983338148897,"RT-QuIC",TRUE
"N",NA,-3,9.96341463414634,4.93089426666667,14.485,0.0690369347600967,"RT-QuIC",TRUE
"O-39","OBEX",-4,14.3392857142857,14.1428572,8.15495867768595,0.122624778312643,"RT-QuIC",TRUE
"1904","OBEX",-4,12.258358662614,7.112462,6.70253164556962,0.149197355996223,"RT-QuIC",TRUE
"1944","OBEX",-4,12.0150602409639,7.01606426666667,8.89225352112676,0.112457432485943,"RT-QuIC",TRUE
"Y-18","OBEX",-4,15.0812720848057,12.6972909333333,7.28392330383481,0.137288650399919,"RT-QuIC",TRUE
"B-167","OBEX",-4,9.99059561128527,7.7408568,10.3828382838284,0.09631277813096,"RT-QuIC",TRUE
"B-112","OBEX",-4,12.1025641025641,8.09829066666667,7.78125,0.1285140562249,"RT-QuIC",TRUE
"1942","OBEX",-4,9.45535714285714,5.94841266666667,9.15836298932384,0.109189819312221,"RT-QuIC",TRUE
"B-227","OBEX",-4,1.22397476340694,0.479495866666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1901","OBEX",-4,5.97256097560976,4.40650413333333,8.9623786407767,0.111577522004062,"RT-QuIC",TRUE
"1945","OBEX",-4,11.569696969697,6.59797986666667,9.81804733727811,0.101853246948923,"RT-QuIC",TRUE
"B-166","OBEX",-4,13.3015384615385,8.25435893333333,7.36197916666667,0.135833038556774,"RT-QuIC",TRUE
"P",NA,-3,5.97626112759644,4.34817013333333,17.6763698630137,0.0565727017339921,"RT-QuIC",TRUE
"B-121","OBEX",-3,26.2147239263804,23.8445808,9.54898648648649,0.104723155846453,"RT-QuIC",TRUE
"1943","OBEX",-3,9.90361445783133,4.73493973333333,6.81837606837607,0.146662488248198,"RT-QuIC",TRUE
"Y-16","OBEX",-3,27.7774390243902,24.195122,20.6309523809524,0.0484708597807271,"RT-QuIC",TRUE
"1941","OBEX",-3,7.98830409356725,4.96296306666667,8.92678571428571,0.112022404480896,"RT-QuIC",TRUE
"1905","OBEX",-3,1.1875,0.557017066666667,72,0.0138888888888889,"RT-QuIC",FALSE
"B-146","OBEX",-3,6.04304635761589,1.21854306666667,56.8809523809524,0.0175805776475513,"RT-QuIC",TRUE
"P",NA,-3,6.8475935828877,2.2388592,15.5661764705882,0.0642418516769013,"RT-QuIC",TRUE
"B-121","OBEX",-3,16.6823529411765,14.9333333333333,5.37704174228675,0.185975867015442,"RT-QuIC",TRUE
"1943","OBEX",-3,12.7151162790698,5,4.83127572016461,0.206984667802385,"RT-QuIC",TRUE
"Y-16","OBEX",-3,26.5901162790698,21.9263566666667,16.8215223097113,0.059447651739741,"RT-QuIC",TRUE
"1941","OBEX",-3,11.2646239554318,4.53110493333333,5.69219653179191,0.175679106372176,"RT-QuIC",TRUE
"1905","OBEX",-3,1.08823529411765,0.640522533333333,72,0.0138888888888889,"RT-QuIC",FALSE
"B-146","OBEX",-3,1.165625,0.575,72,0.0138888888888889,"RT-QuIC",FALSE
"P",NA,-3,8.08469945355191,2.81238613333333,14.8402597402597,0.0673842653364838,"RT-QuIC",TRUE
"B-121","OBEX",-3,9.3026706231454,4.71612266666667,7.85454545454545,0.127314814814815,"RT-QuIC",TRUE
"1943","OBEX",-3,11.6880222841226,4.51624893333333,4.27428571428571,0.233957219251337,"RT-QuIC",TRUE
"Y-16","OBEX",-3,10.0155763239875,4.6188992,13.1285714285714,0.0761697497279652,"RT-QuIC",TRUE
"1941","OBEX",-3,8.42816091954023,5.1417624,6.77,0.147710487444609,"RT-QuIC",TRUE
"1905","OBEX",-3,1.02866242038217,0.501061333333333,72,0.0138888888888889,"RT-QuIC",FALSE
"B-146","OBEX",-3,1.94936708860759,0.405063733333334,72,0.0138888888888889,"RT-QuIC",FALSE
"P",NA,-3,7.39166666666667,2.57407413333333,17.007874015748,0.0587962962962963,"RT-QuIC",TRUE
"B-121","OBEX",-3,15.5766016713092,4.32311973333333,4.67276422764228,0.214006089604176,"RT-QuIC",TRUE
"1943","OBEX",-3,15.5195530726257,4.5623836,4.03163265306122,0.248038471273095,"RT-QuIC",TRUE
"Y-16","OBEX",-3,12.3405572755418,5.28792573333333,15.546783625731,0.0643219860823773,"RT-QuIC",TRUE
"1941","OBEX",-3,9.19137466307278,6.76010786666667,4.1487414187643,0.24103695532267,"RT-QuIC",TRUE
"1905","OBEX",-3,1.08433734939759,0.514056,72,0.0138888888888889,"RT-QuIC",FALSE
"B-146","OBEX",-3,2.83229813664596,0.7536232,70.7039473684211,0.0141434819019261,"RT-QuIC",TRUE
"N",NA,-3,1.18348623853211,0.493374133333333,72,0.0138888888888889,"RT-QuIC",FALSE
"B-121","OBEX",-4,10.8450292397661,5.75828453333333,11.3755060728745,0.0879081768840644,"RT-QuIC",TRUE
"1943","OBEX",-4,9.22922636103152,5.5510984,9.78823529411765,0.102163461538462,"RT-QuIC",TRUE
"Y-16","OBEX",-4,12.4707602339181,6.11306053333333,6.75,0.148148148148148,"RT-QuIC",TRUE
"1941","OBEX",-4,11.0623145400593,5.31355093333333,5.42786561264822,0.184234480247588,"RT-QuIC",TRUE
"1905","OBEX",-4,10.7926136363636,5.6022728,6.01857429718875,0.166152306280757,"RT-QuIC",TRUE
"B-146","OBEX",-4,9.27397260273973,7.04657533333333,7.09507042253521,0.140942928039702,"RT-QuIC",TRUE
"N",NA,-3,1.54802259887006,0.5762712,72,0.0138888888888889,"RT-QuIC",FALSE
"B-121","OBEX",-4,9.30225988700565,6.39924666666667,11.6953551912568,0.0855040299030487,"RT-QuIC",TRUE
"1943","OBEX",-4,11.0868347338936,5.3221288,7.67564102564103,0.130282278269584,"RT-QuIC",TRUE
"Y-16","OBEX",-4,8.08616187989556,3.48128813333333,16.5916666666667,0.060271220492215,"RT-QuIC",TRUE
"1941","OBEX",-4,8.11764705882353,4.90196066666667,7.28802816901408,0.137211324765678,"RT-QuIC",TRUE
"1905","OBEX",-4,9.90489130434783,5.81521733333333,9.71640316205534,0.102918743008238,"RT-QuIC",TRUE
"B-146","OBEX",-4,9.2171581769437,4.28954426666667,6.10760517799353,0.163730295403365,"RT-QuIC",TRUE
"N",NA,-3,1.3399433427762,0.426818133333333,72,0.0138888888888889,"RT-QuIC",FALSE
"B-121","OBEX",-4,9.60504201680672,4.30999066666667,11.0683962264151,0.0903473258043895,"RT-QuIC",TRUE
"1943","OBEX",-4,8.54189944134078,5.23277466666667,7.39982578397213,0.135138316656857,"RT-QuIC",TRUE
"Y-16","OBEX",-4,7.3800539083558,3.6477988,22.4723320158103,0.0444991645413772,"RT-QuIC",TRUE
"1941","OBEX",-4,8.74545454545455,4.8138528,6.91231343283582,0.144669365721997,"RT-QuIC",TRUE
"1905","OBEX",-4,9.36340206185567,4.2680412,7.87431318681319,0.126995202791103,"RT-QuIC",TRUE
"B-146","OBEX",-4,9.15816326530612,3.6122448,7.80673758865248,0.128094481035658,"RT-QuIC",TRUE
"N",NA,-3,1.49262536873156,0.409046266666667,72,0.0138888888888889,"RT-QuIC",FALSE
"B-121","OBEX",-4,10.702479338843,5.9651056,10.0741626794258,0.0992638328188079,"RT-QuIC",TRUE
"1943","OBEX",-4,9.89970501474926,5.6873156,6.79166666666667,0.147239263803681,"RT-QuIC",TRUE
"Y-16","OBEX",-4,5.40909090909091,2.01893946666667,24.5847457627119,0.0406756290934161,"RT-QuIC",TRUE
"1941","OBEX",-4,11.9943502824859,5.40866293333333,9.05725190839695,0.110408765276022,"RT-QuIC",TRUE
"1905","OBEX",-4,9.97520661157025,5.7006428,9.79238921001927,0.102120123960844,"RT-QuIC",TRUE
"B-146","OBEX",-4,10.1342465753425,4.78904106666667,6.07981220657277,0.164478764478764,"RT-QuIC",TRUE
"P",NA,-3,10.0666666666667,5.57777773333333,8.83720930232558,0.113157894736842,"Nano-QuIC",TRUE
"O-39","OBEX",-3,12.390977443609,5.88137013333333,6.77917414721724,0.147510593220339,"Nano-QuIC",TRUE
"1904","OBEX",-3,9.47848101265823,3.04135026666667,7.99236641221374,0.125119388729704,"Nano-QuIC",TRUE
"1944","OBEX",-3,7.85888077858881,4.64557986666667,7.35489510489511,0.135963869740908,"Nano-QuIC",TRUE
"Y-18","OBEX",-3,16.8166259168704,9.1409944,7.96381578947368,0.125567947129285,"Nano-QuIC",TRUE
"B-167","OBEX",-3,10.7941176470588,5.6535948,6.06908831908832,0.164769393263701,"Nano-QuIC",TRUE
"B-112","OBEX",-3,14.2609756097561,11.1772357333333,8.48706896551724,0.117826307770442,"Nano-QuIC",TRUE
"1942","OBEX",-3,7.81034482758621,3.10016426666667,6.82462686567164,0.146528157463095,"Nano-QuIC",TRUE
"B-227","OBEX",-3,2.38211382113821,0.946702666666667,19.1388888888889,0.0522496371552975,"Nano-QuIC",TRUE
"1901","OBEX",-3,9.07105263157895,3.93333333333333,6.77325581395349,0.147639484978541,"Nano-QuIC",TRUE
"1945","OBEX",-3,10.7283653846154,6.1121796,5.4422268907563,0.183748311136846,"Nano-QuIC",TRUE
"B-166","OBEX",-3,10.7283653846154,5.74038466666667,5.76121076233184,0.173574625413505,"Nano-QuIC",TRUE
"P",NA,-3,9.24137931034483,3.44827586666667,8.44587628865979,0.118400976502899,"Nano-QuIC",TRUE
"O-39","OBEX",-3,10.7872860635697,5.2811736,5.63649425287356,0.177415243436146,"Nano-QuIC",TRUE
"1904","OBEX",-3,13.0228426395939,3.7428088,9.03809523809524,0.110642781875659,"Nano-QuIC",TRUE
"1944","OBEX",-3,8.6241134751773,4.11032306666667,6.3162100456621,0.15832279052955,"Nano-QuIC",TRUE
"Y-18","OBEX",-3,15.3142857142857,6.13968253333333,6.47385620915033,0.154467440686522,"Nano-QuIC",TRUE
"B-167","OBEX",-3,10.5291375291375,4.97280493333333,5.77735368956743,0.173089627835279,"Nano-QuIC",TRUE
"B-112","OBEX",-3,9.53349282296651,2.800638,7.13671875,0.140120415982485,"Nano-QuIC",TRUE
"1942","OBEX",-3,13.7843137254902,5.4019608,6.69703389830508,0.149319835495096,"Nano-QuIC",TRUE
"B-227","OBEX",-3,4.35679611650485,0.873786666666667,26.8928571428571,0.0371845949535193,"Nano-QuIC",TRUE
"1901","OBEX",-3,9.70076726342711,3.4748508,5.25614754098361,0.190253411306043,"Nano-QuIC",TRUE
"1945","OBEX",-3,9.16067146282974,3.70263786666667,5.11557788944724,0.195481335952849,"Nano-QuIC",TRUE
"B-166","OBEX",-3,10.2860635696822,6.90138546666667,4.8582554517134,0.205835203590895,"Nano-QuIC",TRUE
"P",NA,-3,10.1026252983294,3.91089893333333,7.74273255813953,0.129153369626431,"Nano-QuIC",TRUE
"O-39","OBEX",-3,13.4575471698113,6.27358493333333,5.70703125,0.175222450376454,"Nano-QuIC",TRUE
"1904","OBEX",-3,10.9238095238095,2.70793653333333,6.70564516129032,0.149128081779916,"Nano-QuIC",TRUE
"1944","OBEX",-3,9.30731707317073,3.42764226666667,6.03395061728395,0.165728900255754,"Nano-QuIC",TRUE
"Y-18","OBEX",-3,7.38850574712644,3.71187733333333,6.49576271186441,0.153946510110894,"Nano-QuIC",TRUE
"B-167","OBEX",-3,9.4055944055944,4.3822844,5.29518072289157,0.188850967007964,"Nano-QuIC",TRUE
"B-112","OBEX",-3,7.72010178117048,2.57845626666667,10.2350746268657,0.0977032446226759,"Nano-QuIC",TRUE
"1942","OBEX",-3,9.29854368932039,4.41423946666667,6.48538011695906,0.15419296663661,"Nano-QuIC",TRUE
"B-227","OBEX",-3,5.04591836734694,1.0170068,21.1944444444444,0.0471821756225426,"Nano-QuIC",TRUE
"1901","OBEX",-3,7.09923664122137,2.9177268,5.03922872340426,0.198443066367595,"Nano-QuIC",TRUE
"1945","OBEX",-3,9.69859813084112,3.6573208,4.97177419354839,0.201135442011354,"Nano-QuIC",TRUE
"B-166","OBEX",-3,11.0647482014388,5.51239,5.62317073170732,0.177835610496638,"Nano-QuIC",TRUE
"P",NA,-3,9.62325581395349,4.3503876,8.375,0.119402985074627,"Nano-QuIC",TRUE
"O-39","OBEX",-3,10.3695150115473,5.6505004,5.53062157221207,0.180811503181555,"Nano-QuIC",TRUE
"1904","OBEX",-3,9.50120481927711,3.02329306666667,6.1890756302521,0.161575016972166,"Nano-QuIC",TRUE
"1944","OBEX",-3,7.18978102189781,3.23438773333333,5.8502358490566,0.17093327958073,"Nano-QuIC",TRUE
"Y-18","OBEX",-3,14.1990632318501,10.9945354666667,7.71062992125984,0.12969109011999,"Nano-QuIC",TRUE
"B-167","OBEX",-3,11.8220140515222,5.9547228,5.79605263157895,0.172531214528944,"Nano-QuIC",TRUE
"B-112","OBEX",-3,9.91666666666667,4.7238096,7.12419871794872,0.140366662917557,"Nano-QuIC",TRUE
"1942","OBEX",-3,7.14352941176471,2.85803933333333,5.74864864864865,0.173953925716972,"Nano-QuIC",TRUE
"B-227","OBEX",-3,6.15328467153285,1.1678832,26.1666666666667,0.0382165605095541,"Nano-QuIC",TRUE
"1901","OBEX",-3,6.4,2.64615386666667,6.82328990228013,0.14655686836138,"Nano-QuIC",TRUE
"1945","OBEX",-3,9.90238095238095,3.2507936,4.97575757575758,0.200974421437272,"Nano-QuIC",TRUE
"B-166","OBEX",-3,10.1113689095128,4.80433093333333,4.25526819923372,0.235002813731007,"Nano-QuIC",TRUE
